,city,state,lat,lon,boundingboxes
228,Sheridan,Wyoming,44.7947537,-106.8222688,"['44.5566945', '45.0012394', '-107.9115622', '-106.0096484']"
229,Redwood,New York,44.3008875,-75.8013388,"['44.2864140', '44.3210030', '-75.8323280', '-75.7809761']"
230,Forest Grove,Oregon,45.5190404,-123.1110551,"['45.5017300', '45.5450822', '-123.1535277', '-123.0705816']"
231,Whitemarsh Island,Georgia,32.0396817,-81.0125895,"['31.7196817', '32.3596817', '-81.3325895', '-80.6925895']"
232,Ortonville,Michigan,42.8522506,-83.4430002,"['42.8434920', '42.8584849', '-83.4526070', '-83.4304624']"
233,Rockland,Massachusetts,42.1306563,-70.9161551,"['42.0858881', '42.1717362', '-70.9407637', '-70.8843111']"
234,Moreland Hills,Ohio,41.447831,-81.427615,"['41.4220662', '41.4621040', '-81.4613490', '-81.3913940']"
235,Dryden,New York,42.4909053,-76.2971553,"['42.3962330', '42.5504920', '-76.4540720', '-76.2540010']"
236,Brazil,Indiana,-22.1748508,-51.2534615,"['-22.2210447', '-22.0455114', '-51.3215375', '-51.2030000']"
237,Ausable,New York,44.52887,-73.5069111,"['44.4546190', '44.5637629', '-73.6397810', '-73.3386359']"
238,Clacks Canyon,Arizona,35.2157671,-114.0730405,"['35.1957671', '35.2357671', '-114.0930405', '-114.0530405']"
239,Albany,Minnesota,45.6299647,-94.5700048,"['45.6144222', '45.6433832', '-94.5936047', '-94.5441522']"
240,Clairton,Pennsylvania,40.2922938,-79.8817181,"['40.2808670', '40.3198190', '-79.9007593', '-79.8668449']"
241,Perryville,Maryland,39.5594191,-76.0732254,"['39.5549115', '39.6016835', '-76.0882147', '-76.0416084']"
242,Shallowater,Texas,33.6911663,-101.992717,"['33.6726437', '33.6992967', '-102.0046069', '-101.9749729']"
243,Stillman Valley,Illinois,42.1072475,-89.1792706,"['42.0987410', '42.1122710', '-89.1902700', '-89.1720800']"
244,Castanea,Pennsylvania,41.119440499999996,-77.43280365072812,"['41.1102830', '41.1286870', '-77.4519810', '-77.4148690']"
245,Lakeway,Texas,30.3644888,-97.9875325,"['30.3178846', '30.3936463', '-98.0419433', '-97.9422874']"
246,Sun City Center,Florida,27.718086,-82.351759,"['27.6980860', '27.7380860', '-82.3717590', '-82.3317590']"
247,Williamsburg,Pennsylvania,40.4611846,-78.2016846,"['40.4568420', '40.4704630', '-78.2137670', '-78.1948380']"
248,Robbinsdale,Minnesota,45.0313156,-93.3395843,"['45.0060458', '45.0422833', '-93.3562760', '-93.3183949']"
249,Sappington,Missouri,38.53026,-90.37098,"['38.4970700', '38.5441920', '-90.4061499', '-90.3613570']"
250,Duarte,California,34.1394513,-117.9772873,"['34.1213493', '34.1943250', '-117.9905533', '-117.9247040']"
251,Hilton Head Island,South Carolina,32.1618488,-80.7512616,"['32.1072276', '32.2763202', '-80.8315177', '-80.6580247']"
252,Palmer Ranch,Florida,27.17294245,-82.4486784494723,"['27.1676307', '27.1823293', '-82.4550426', '-82.4346149']"
253,Pumphrey,Maryland,39.2173298,-76.6371895,"['39.2073298', '39.2273298', '-76.6471895', '-76.6271895']"
254,Branchville,New Jersey,41.1464852,-74.7523874,"['41.1402750', '41.1540350', '-74.7608760', '-74.7396720']"
255,Norton Shores,Michigan,43.1689044,-86.2639461,"['43.1177766', '43.2060971', '-86.3205820', '-86.2051830']"
256,Loves Park,Illinois,42.3200189,-89.0581621,"['42.2939128', '42.3701879', '-89.0699692', '-88.9199900']"
257,Yardley,Pennsylvania,40.245664,-74.8459972,"['40.2316209', '40.2507207', '-74.8516376', '-74.8240907']"
258,Utica,Nebraska,40.8950274,-97.3447128,"['40.8875590', '40.9018170', '-97.3512990', '-97.3400930']"
259,Dudley,Massachusetts,42.0482247,-71.8901043,"['42.0243947', '42.0942482', '-71.9946974', '-71.8788258']"
260,Hallandale Beach,Florida,25.98584285,-80.14118350866113,"['25.9738022', '25.9974842', '-80.1655943', '-80.1172485']"
261,Canal Fulton,Ohio,40.8897784,-81.597623,"['40.8754500', '40.9045860', '-81.6178190', '-81.5492750']"
262,Quitman,Georgia,31.8769847,-85.0154412,"['31.7707652', '31.9918570', '-85.1421258', '-84.9069545']"
263,Amherst Town,Massachusetts,42.3754636,-72.51871456370932,"['42.3753072', '42.3756540', '-72.5188955', '-72.5185349']"
264,Bloomer,Wisconsin,45.1015011,-91.4887197,"['45.0852950', '45.1201973', '-91.5126409', '-91.4663620']"
265,Agawam,Massachusetts,42.0688621,-72.6151604,"['42.0310667', '42.1071613', '-72.7145610', '-72.5825802']"
266,Duncanville,Texas,32.6518004,-96.9083366,"['32.6187120', '32.6767080', '-96.9433140', '-96.8826453']"
267,Lafayette,Oregon,45.2441045,-123.1131631,"['45.2363404', '45.2560486', '-123.1238489', '-123.1005213']"
268,Black Hawk,Colorado,39.8011469,-105.4932708,"['39.7919170', '39.8104580', '-105.5056470', '-105.4785460']"
269,Blaine,Minnesota,45.1607987,-93.2349489,"['45.1185690', '45.2115890', '-93.2669380', '-93.1424210']"
270,Thousand Palms,California,33.8217125,-116.39358,"['33.7592324', '33.8603176', '-116.4409147', '-116.3006769']"
271,Horicon,Wisconsin,43.4513819,-88.6312139,"['43.4164330', '43.4673130', '-88.6693030', '-88.6136600']"
272,Fountainebleau,Florida,25.772040500000003,-80.34786748610495,"['25.7612830', '25.7821000', '-80.3859020', '-80.3203580']"
273,Kemah,Texas,29.5314545,-95.01750156463414,"['29.5134760', '29.5494416', '-95.0338410', '-95.0016890']"
274,Laurel Park,North Carolina,35.3137282,-82.4934535,"['35.2963790', '35.3300874', '-82.5356980', '-82.4765180']"
275,Sun Valley,Idaho,43.696215,-114.353097,"['43.6399560', '43.7231380', '-114.3612480', '-114.3066120']"
276,Beaumont,California,33.9299925,-116.9763092,"['33.8276140', '33.9687090', '-117.0715115', '-116.9109280']"
277,West Seneca,New York,42.8395833,-78.7541466,"['42.8038490', '42.8747720', '-78.8016130', '-78.6968560']"
278,Lanai City,Hawaii,20.826084,-156.919785,"['20.7860840', '20.8660840', '-156.9597850', '-156.8797850']"
279,Pittsfield,Massachusetts,42.451302,-73.260018,"['42.3981309', '42.5046083', '-73.3389078', '-73.1821975']"
280,Weldona,Colorado,40.346094,-103.969117,"['40.3260940', '40.3660940', '-103.9891170', '-103.9491170']"
281,Hampton Manor,New York,42.6177581,-73.72778106553088,"['42.6004611', '42.6349771', '-73.7450050', '-73.7071310']"
282,Jeanerette,Louisiana,29.9110378,-91.6634484,"['29.8949731', '29.9339387', '-91.6975801', '-91.6565711']"
283,Conroe,Texas,30.3118769,-95.4560512,"['30.2026589', '30.4199903', '-95.6567012', '-95.3909429']"
284,Murrieta,California,33.560832,-117.210656,"['33.5134337', '33.6418181', '-117.2800431', '-117.0842009']"
285,Springfield,New Jersey,40.7020335,-74.3200825,"['40.6774330', '40.7201034', '-74.3603900', '-74.2991470']"
286,Wright,Florida,30.44774555,-86.63535381702566,"['30.4238228', '30.4716840', '-86.6722820', '-86.6137625']"
287,Easthampton Town,Massachusetts,42.270527,-72.672203,"['42.2704770', '42.2705770', '-72.6722530', '-72.6721530']"
288,Alexandria,Ohio,40.0889524,-82.6123872,"['40.0860130', '40.0958440', '-82.6183310', '-82.6046360']"
289,Newton,Utah,41.8627046,-111.990783,"['41.8550511', '41.8688470', '-112.0013729', '-111.9794645']"
290,Bailey's Crossroads,Virginia,38.8503902,-77.1297016,"['38.8321599', '38.8617251', '-77.1475150', '-77.1101873']"
291,Avoca,Pennsylvania,41.3398022,-75.7363033,"['41.3280343', '41.3472941', '-75.7598057', '-75.7238569']"
292,La Selva Beach,California,36.936571,-121.8627775,"['36.9165710', '36.9565710', '-121.8827775', '-121.8427775']"
293,Sandusky,Iowa,40.4643722,-91.3868892,"['40.4443722', '40.4843722', '-91.4068892', '-91.3668892']"
294,Punaluu,Hawaii,21.5852655,-157.88898114549002,"['21.5711560', '21.5993480', '-157.9039920', '-157.8825110']"
295,Brookline,Massachusetts,42.3329021,-71.1187421,"['42.2945881', '42.3517551', '-71.1789351', '-71.1055164']"
296,Atoka,Tennessee,35.4411945,-89.7781379,"['35.3878200', '35.4722080', '-89.8550304', '-89.7449050']"
297,Lucas Valley-Marinwood,California,38.0374761,-122.5750197,"['38.0215946', '38.0613020', '-122.6207436', '-122.5355348']"
298,Otis,Massachusetts,42.1940912,-73.0927371,"['42.1388030', '42.2526190', '-73.1620946', '-73.0078670']"
299,Aspen Hill,Maryland,39.0794975,-77.0735251,"['39.0394975', '39.1194975', '-77.1135251', '-77.0335251']"
300,Mount Hood Village,Oregon,45.345352,-121.98270981631563,"['45.2877240', '45.4031110', '-122.1344740', '-121.8831182']"
301,Lake Park,Florida,26.8002153,-80.0661631,"['26.7924840', '26.8091374', '-80.0917746', '-80.0472500']"
302,Lenox,New York,43.1112812,-75.7581802,"['43.0584890', '43.1733510', '-75.8127230', '-75.7022580']"
303,DeCordova,Texas,32.4246522,-97.69822131312912,"['32.4101642', '32.4391292', '-97.7049447', '-97.6707837']"
304,White City,Oregon,42.431975,-122.838804,"['42.4119750', '42.4519750', '-122.8588040', '-122.8188040']"
305,Bristol,Virginia,36.6176148,-82.1484049,"['36.5946900', '36.6776751', '-82.2429058', '-82.1025553']"
306,Madrid,Iowa,41.8766526,-93.8232813,"['41.8671252', '41.8852565', '-93.8373247', '-93.8093703']"
307,Barnstable Town,Massachusetts,41.7353861,-70.336412,"['41.7353361', '41.7354361', '-70.3364620', '-70.3363620']"
308,Cottonwood Falls,Kansas,38.3722364,-96.5427845,"['38.3622542', '38.3771840', '-96.5482650', '-96.5354614']"
309,McKinley,Pennsylvania,40.0848329,-75.1168407,"['40.0648329', '40.1048329', '-75.1368407', '-75.0968407']"
310,Deerfield,Wisconsin,43.0519434,-89.0756675,"['43.0333919', '43.0629140', '-89.0966651', '-89.0570240']"
311,Wickerham Manor-Fisher,Pennsylvania,40.177032499999996,-79.90945924441343,"['40.1593590', '40.1948660', '-79.9294280', '-79.8836920']"
312,Ellaville,Georgia,32.2379098,-84.3089928,"['32.2236560', '32.2526570', '-84.3260450', '-84.2919950']"
313,Redfield,Texas,31.6796222,-94.6649324,"['31.6596222', '31.6996222', '-94.6849324', '-94.6449324']"
314,Stratford,California,36.19057,-119.8215654326923,"['36.1820300', '36.1989390', '-119.8331830', '-119.8153430']"
315,Volcano,Hawaii,19.4297676,-155.233984,"['19.4176860', '19.5607600', '-155.3451780', '-155.1639880']"
316,Hebron Estates,Kentucky,38.0495101,-85.6660692,"['38.0449160', '38.0546330', '-85.6792448', '-85.6571030']"
317,Fort Loudon,Pennsylvania,39.9148123,-77.9047206,"['39.8948123', '39.9348123', '-77.9247206', '-77.8847206']"
318,Huntsville,Texas,30.7235263,-95.5507771,"['30.6262610', '30.7689540', '-95.6427510', '-95.4938900']"
319,Gardnerville,Nevada,38.9415062,-119.749351,"['38.9142439', '38.9613130', '-119.7613510', '-119.7026361']"
320,Onion Creek,Texas,29.5508546,-99.5387771,"['29.5332366', '29.5596391', '-99.5635661', '-99.5235462']"
321,Brookfield,Wisconsin,43.0578479,-88.1261984,"['43.0163990', '43.1062569', '-88.1858875', '-88.0661300']"
322,Ruskin,Florida,27.701360299999997,-82.42379802430135,"['27.6662836', '27.7354720', '-82.4838580', '-82.3833062']"
323,Grandview Heights,Ohio,39.9797863,-83.0407403,"['39.9704624', '39.9893232', '-83.0577520', '-83.0209075']"
324,Vilonia,Arkansas,35.083975,-92.2079277,"['35.0573560', '35.1001590', '-92.2606268', '-92.1589325']"
325,Wailua,Hawaii,22.0517684,-159.3341313,"['22.0443782', '22.0631430', '-159.3579370', '-159.3166500']"
326,Ellerslie,Maryland,39.7206417,-78.7741855,"['39.7006417', '39.7406417', '-78.7941855', '-78.7541855']"
327,Chula Vista,California,32.6400541,-117.084195,"['32.5779745', '32.6856225', '-117.1240136', '-116.9277349']"
328,Vancleave,Mississippi,30.54193,-88.6716867736842,"['30.4731250', '30.6107490', '-88.7335390', '-88.6086270']"
329,East Stroudsburg,Pennsylvania,40.9995386,-75.1812913,"['40.9840350', '41.0246085', '-75.1955452', '-75.1618003']"
330,Campbell,Ohio,41.0761424,-80.5932556,"['41.0615900', '41.0913660', '-80.6160720', '-80.5595110']"
331,Tucker,Georgia,33.8532701,-84.2200729,"['33.8140600', '33.8864520', '-84.2631530', '-84.1261030']"
332,Lawrenceburg,Indiana,39.090891,-84.8499504,"['39.0744493', '39.1321250', '-84.9001860', '-84.8394081']"
333,Estral Beach,Michigan,41.9842117,-83.2357621,"['41.9761643', '41.9910172', '-83.2473984', '-83.2232021']"
334,Wilton,New York,43.1800049,-73.7443092,"['43.0958230', '43.2050870', '-73.7877110', '-73.6675280']"
335,Payson,Arizona,34.2406479,-111.323026,"['34.2170600', '34.2717570', '-111.3705390', '-111.2731850']"
336,La Presa,California,32.7081085,-116.9972487,"['32.6681085', '32.7481085', '-117.0372487', '-116.9572487']"
337,Northview,Michigan,43.043548349999995,-85.60013490762502,"['43.0241000', '43.0636426', '-85.6606213', '-85.5430247']"
338,Experiment,Georgia,33.265392,-84.2815905,"['33.2453920', '33.2853920', '-84.3015905', '-84.2615905']"
339,Empire,Michigan,44.811108,-86.060093,"['44.8030840', '44.8220950', '-86.0730710', '-86.0493550']"
340,Great Neck Plaza,New York,40.7867681,-73.7265202,"['40.7807690', '40.7913440', '-73.7345480', '-73.7155590']"
341,Florida City,Florida,25.4480101,-80.479102,"['25.4185599', '25.4624959', '-80.5015646', '-80.4320584']"
342,Bismarck,Arkansas,34.3162035,-93.1707339,"['34.2962035', '34.3362035', '-93.1907339', '-93.1507339']"
343,Sandy Springs,Georgia,33.9242688,-84.3785379,"['33.8769460', '34.0101370', '-84.4475430', '-84.2582129']"
344,Round Rock,Texas,30.5085915,-97.6788056,"['30.4682901', '30.5937774', '-97.7648422', '-97.5900541']"
345,Seven Mile,Ohio,39.480056,-84.5518916,"['39.4732970', '39.4942870', '-84.5671870', '-84.5433160']"
346,Hagerstown,Maryland,39.6430455,-77.7191081,"['39.6000289', '39.6737328', '-77.7730904', '-77.6722751']"
347,Goffstown,New Hampshire,43.0202574,-71.5999535,"['42.9718921', '43.0689085', '-71.6412050', '-71.4963857']"
348,Prescott Valley,Arizona,34.5950776,-112.3338634,"['34.5278400', '34.6726240', '-112.3862360', '-112.2016810']"
349,Remsenburg-Speonk,New York,40.8148611,-72.7069642,"['40.7967060', '40.8476960', '-72.7282880', '-72.6899430']"
350,South Elgin,Illinois,41.9941938,-88.2922996,"['41.9697310', '42.0126850', '-88.3648690', '-88.2677490']"
351,Paxtonia,Pennsylvania,40.3166175,-76.78716612199335,"['40.3051150', '40.3280240', '-76.8108660', '-76.7666760']"
352,Oak Glen,California,34.0494574,-116.9478045,"['34.0294574', '34.0694574', '-116.9678045', '-116.9278045']"
353,McDonald Chapel,Alabama,33.5197102,-86.93876837959044,"['33.5087767', '33.5312217', '-86.9487088', '-86.9292648']"
354,Pemberton,New Jersey,39.9720138,-74.6828841,"['39.9660580', '39.9771180', '-74.6979600', '-74.6742046']"
355,Red Feather Lakes,Colorado,40.801275,-105.591654,"['40.7633600', '40.8521143', '-105.6681360', '-105.4427809']"
356,Seymour,Missouri,37.1464398,-92.7687819,"['37.1363280', '37.1626620', '-92.7887830', '-92.7524740']"
357,Derby,Colorado,39.8394304,-104.918588,"['39.8194304', '39.8594304', '-104.9385880', '-104.8985880']"
358,Seaside Park,New Jersey,39.9267832,-74.0763847,"['39.9127380', '39.9375380', '-74.0858090', '-74.0708690']"
359,Aldan,Pennsylvania,39.9215014,-75.2879632,"['39.9152670', '39.9316821', '-75.2987625', '-75.2753114']"
360,Lennon,Michigan,42.985585,-83.9282955,"['42.9771430', '42.9934980', '-83.9421080', '-83.9237510']"
361,China Grove,North Carolina,35.569306,-80.5817318,"['35.5572960', '35.5875220', '-80.5967280', '-80.5494280']"
362,Fruitville,Florida,27.332419,-82.46149995540044,"['27.3083200', '27.3572242', '-82.4963514', '-82.4410430']"
363,Stedman,North Carolina,35.0134999,-78.6939063,"['34.9904450', '35.0401030', '-78.7274544', '-78.6795170']"
364,Fredonia,Wisconsin,43.4705105,-87.9470232,"['43.4532500', '43.4920340', '-87.9748020', '-87.9268380']"
365,Sea Breeze,North Carolina,34.069811,-77.89939821785714,"['34.0540700', '34.0856130', '-77.9112620', '-77.8829600']"
366,Timberville,Virginia,38.6390069,-78.7739112,"['38.6167777', '38.6496442', '-78.7837792', '-78.7645278']"
367,Ocoee,Florida,28.5694468,-81.5441944,"['28.5189320', '28.6217950', '-81.5742990', '-81.4966630']"
368,St. Peters,Missouri,38.791612,-90.5958468,"['38.7213352', '38.8307970', '-90.6764102', '-90.5492090']"
369,Pinson,Alabama,33.6889908,-86.6833229,"['33.6623207', '33.7620299', '-86.7220277', '-86.6129320']"
370,Sussex,New Jersey,41.133372,-74.6930393,"['40.8991410', '41.3574523', '-74.9919269', '-74.3675981']"
371,East Earl,Pennsylvania,40.1100978,-76.0327246,"['40.0900978', '40.1300978', '-76.0527246', '-76.0127246']"
372,McKinney,Texas,33.1976496,-96.6154471,"['33.1252923', '33.3060918', '-96.7679041', '-96.5385097']"
373,Mattapoisett,Massachusetts,41.658438,-70.8161468,"['41.5665119', '41.7101099', '-70.8650033', '-70.7066647']"
374,Artondale,Washington,47.3043875,-122.6376733046668,"['47.2769330', '47.3318670', '-122.6797080', '-122.5896960']"
375,Hayfield,Virginia,38.7513122,-77.1375085,"['38.7313122', '38.7713122', '-77.1575085', '-77.1175085']"
376,Danville,California,37.8225892,-122.0008254,"['37.7800845', '37.8463000', '-122.0261420', '-121.8915812']"
377,Monroe,Michigan,41.9153358,-83.5135665,"['41.7235520', '42.0943936', '-83.7739220', '-83.1709833']"
378,Salvo,North Carolina,35.54018,-75.4729347,"['35.5201800', '35.5601800', '-75.4929347', '-75.4529347']"
379,Middletown,Delaware,42.169167,-74.610556,"['42.0676100', '42.2603050', '-74.7672660', '-74.4516060']"
380,Manor,Pennsylvania,40.3339581,-79.6700433,"['40.3286860', '40.3576990', '-79.6870310', '-79.6520820']"
381,Limestone,Illinois,41.1340115,-87.96740842732967,"['41.1081540', '41.1621590', '-88.0104590', '-87.9377940']"
382,Trabuco Canyon,California,33.6626232,-117.58938,"['33.6426232', '33.6826232', '-117.6093800', '-117.5693800']"
383,Carnot-Moon,Pennsylvania,40.520362500000005,-80.21794389285714,"['40.4979540', '40.5426480', '-80.2592400', '-80.1775338']"
384,Bonadelle Ranchos-Madera Ranchos,California,36.9634565,-119.90652420409958,"['36.9165440', '37.0103590', '-119.9264340', '-119.8575420']"
385,Sycamore,Kentucky,38.2470154,-85.5607936,"['38.2451290', '38.2486380', '-85.5621490', '-85.5598560']"
386,Martin's Additions,Maryland,38.9812575,-77.0694204,"['38.9740040', '38.9847444', '-77.0723727', '-77.0665295']"
387,Lyndhurst,Ohio,41.520052,-81.488732,"['41.5011449', '41.5379510', '-81.5138780', '-81.4697420']"
388,Ridgefield,Connecticut,41.2814842,-73.4981792,"['41.2371377', '41.3774090', '-73.5514010', '-73.4381912']"
389,Sheatown,Pennsylvania,41.1933797,-76.0149159,"['41.1733797', '41.2133797', '-76.0349159', '-75.9949159']"
390,Hallowell,Maine,44.2856241,-69.7902799,"['44.2617786', '44.3148890', '-69.8524701', '-69.7784977']"
391,Waimalu,Hawaii,21.4006547,-157.9474317,"['21.3786680', '21.4285480', '-157.9661260', '-157.9082270']"
392,Belt,Montana,47.387633,-110.927528,"['47.3810700', '47.3928580', '-110.9342840', '-110.9221160']"
393,Milton,New Hampshire,43.410036,-70.988846,"['43.3741600', '43.5414553', '-71.0851005', '-70.9537309']"
394,Rome,Wisconsin,42.984865,-88.64012247316055,"['42.9670150', '43.0024190', '-88.6652980', '-88.6065870']"
395,Richmond,Illinois,42.4758522,-88.3059251,"['42.4397690', '42.4944150', '-88.3295960', '-88.2768280']"
396,Centralia,Illinois,38.5250491,-89.1334037,"['38.4636290', '38.5487460', '-89.1756450', '-89.0632640']"
397,Cowarts,Alabama,31.200189,-85.3046296,"['31.1767169', '31.2250557', '-85.3331780', '-85.2813251']"
398,New Ulm,Minnesota,44.3140261,-94.4614177,"['44.2758027', '44.3524752', '-94.5167697', '-94.4139694']"
399,Richwood,Texas,29.0560789,-95.4099403,"['29.0325222', '29.1111172', '-95.4264998', '-95.3899198']"
400,West University Place,Texas,29.7180075,-95.4338292,"['29.7059025', '29.7254611', '-95.4476426', '-95.4182091']"
401,Fernway,Pennsylvania,40.6976475,-80.13354086390915,"['40.6736690', '40.7228570', '-80.1514580', '-80.1015329']"
402,Grafton,Massachusetts,42.2063399,-71.6853877,"['42.1631085', '42.2523574', '-71.7334288', '-71.6372764']"
403,Coshocton,Ohio,40.2905684,-81.9271441,"['40.1517200', '40.4564561', '-82.1959148', '-81.6164700']"
404,Iowa City,Iowa,41.6683126,-91.57952674093114,"['41.6467160', '41.6780648', '-91.5931462', '-91.5283671']"
405,Turtle Creek,Pennsylvania,40.405926,-79.8250534,"['40.4001378', '40.4192810', '-79.8333600', '-79.8098400']"
406,Grain Valley,Missouri,39.0187651,-94.1976452,"['38.9871980', '39.0656760', '-94.2334550', '-94.1608570']"
407,Manchester,Pennsylvania,40.0588102,-76.7211368,"['40.0504890', '40.0726039', '-76.7282850', '-76.7109040']"
408,Salem Lakes,Wisconsin,42.5313995,-88.1015995,"['42.4952143', '42.5830232', '-88.1879683', '-88.0689415']"
409,Alvord,Texas,33.3541879,-97.6944884335888,"['33.3410642', '33.3672965', '-97.7121622', '-97.6810837']"
410,Leetsdale,Pennsylvania,40.563123,-80.2083928,"['40.5515070', '40.5799395', '-80.2285291', '-80.1980910']"
